날짜,금융투자,보험,투신,사모,은행,기타금융,연기금,기타법인,개인,외국인,기타외국인,기관합계,전체
2024-04-19,-562641480,355321650,682979150,368087970,14945000,0,1163141260,19909030,-1743676380,-273811950,-24254250,2041742580,0
2024-04-22,1016255040,-471346180,-168589900,21692620,0,0,346908700,-98241300,905319960,-1546620210,-5378730,646678980,0
2024-04-23,214833740,15671890,-292163760,0,14770000,0,55505300,2000680,-85674830,60019660,15037320,10617850,0
2024-04-24,-441832180,-6749250,-254500500,40431690,64660680,0,0,-1839620,481024810,128099550,-9295180,-599829180,0
2024-04-25,-921067740,13358500,-447861560,-41810920,0,14690,397602360,216072670,23063440,764445820,-3817260,-783692000,0
2024-04-26,185157820,46602750,296887530,-107042440,0,0,972499110,189003580,-1882337900,320221270,-20991720,1583108350,0
2024-04-29,1358489190,8763770,-431946140,-946108970,45090000,10,729175650,96787740,-1445338960,599664440,-14576730,860251250,0
2024-04-30,-114282820,-173779850,105994330,-31601150,0,0,510285680,-22512200,37305480,-314904190,3494720,274103990,0
2024-05-02,1825722570,-215596700,539040970,1313821720,0,0,77692950,39991380,-4389405820,799953770,8779160,3580672890,0
2024-05-03,334878450,-115139420,-382492470,-113757790,-107566840,-33250840,378201150,1108798600,-369686150,-675068200,-24916490,1069670840,0
2024-05-07,2028927510,-239777240,-1614523210,-3014662270,104440000,0,698530650,-919713530,10314972430,-7347518070,-10676270,-2956778090,0
2024-05-08,676497340,-24135730,-695545290,-169640010,0,-14910,-8080,93372990,-612281740,761024810,-29269380,-119473690,0
2024-05-09,34824990,66271930,-193808130,-81745630,45150000,-15110,-26728610,38712020,919281330,-805627270,3684480,-117338540,0
2024-05-10,727336970,494863190,-1067829590,160133370,0,-20,1125890970,-445236250,-2969194520,1954810300,19225580,995158640,0
2024-05-13,-360932600,-4865840,206151070,64888470,44850000,34325790,569994170,-45299750,-2421631050,1928218330,-15698590,509111310,0
2024-05-14,31958130,-357413760,-105262590,-14123900,0,0,-25850340,427134050,1534407670,-1475762310,-15086950,-43558410,0
2024-05-16,262168040,-230356460,-306321930,-26509620,0,15160,639763030,37701620,1186061300,-1561722620,-798520,376459840,0
2024-05-17,881683390,-832410,47940,112231050,0,0,-25026880,44791240,-554000820,-450051290,-8842220,1012894330,0
2024-05-20,720269090,-19099910,-1026509520,-473466000,-43945400,-270,1219250920,6373840,-240500720,-117214590,-25157440,382872750,0
2024-05-21,-737373250,-204549720,-652840050,-68715800,-72750000,16718220,-720593570,-76102500,2495308150,17154650,3743870,-2516206670,0
2024-05-22,113167540,119445290,-1292105430,-672179420,-72500000,14310,554190120,71998240,477068900,705480900,-4580450,-1177969350,0
2024-05-23,-325009130,154505550,-143417730,0,0,30,-161228390,-14452820,469302480,-6241850,26541860,-489602490,0
2024-05-24,-538310650,12055020,53345810,-2669990,0,60,-12020,72028760,-129478470,533553550,-512070,-403563010,0
2024-05-27,477925880,-54893060,-137383920,7936060,0,0,411607410,-67626820,-501317970,-137437490,1189910,637565550,0
2024-05-28,-168915960,-21651500,-560158400,-544952950,0,-33874850,-870772260,-3192040,4247311930,-2016679210,-27114760,-2203517960,0
2024-05-29,449933970,-560975590,-458638150,3954380,0,-33422010,-933260290,108562180,184128770,1238461540,1255200,-1423845510,0
2024-05-30,227883070,-401120700,-838674100,0,0,0,908190270,2395710,-36620180,132830270,5115660,-101325750,0
2024-05-31,-43242180,-373955780,-28609620,30139110,0,0,0,14931000,-1011317270,1410203120,1851620,-400737470,0
2024-06-03,119536870,16008500,214899000,882880,0,0,-80374610,18689680,-53985400,-237191440,1534520,289642320,0
2024-06-04,298482360,11561740,-44010830,-83124070,0,0,-445201260,709500,338781130,-113840310,36641740,-261582560,0
2024-06-05,361156810,176245490,-576220070,-1603560,0,0,0,-66469170,-66787720,178165300,-4487080,-106890500,0
2024-06-07,-135877000,-5990910,-113105430,-7172950,0,0,0,75147970,154809660,39818340,-7629680,-186998320,0
2024-06-10,76669970,94292520,-70107860,67893690,0,0,380806470,-83669890,-174410440,-290114520,-1359940,465884900,0
2024-06-11,198356720,44082800,24569790,-7184520,0,14000,-84760960,43032970,297525740,-528913310,13276770,218110800,0
2024-06-12,207154930,-19998130,-136999410,0,0,60,0,173870,307871840,-344953640,-13249520,50331320,0
2024-06-13,-4304810,-19990920,-245688830,6364570,0,-14170,-16861390,-132972670,-258062610,674717780,-3186950,-413468220,0
2024-06-14,-160443050,581563360,712697990,35934780,0,28550000,0,74011420,-1859733570,626797030,-39377960,1272314500,0
2024-06-17,13594110,190922260,312330780,2698950,0,0,87295390,-244488650,515226710,-878406020,826470,362352840,0
2024-06-18,61109680,51289960,370839350,0,0,0,520618640,-277260460,-216324090,-524267580,13994500,726597170,0
2024-06-19,-796866330,15852810,-412965360,-184954090,0,-39631620,-629496980,1065208910,3699150080,-2734638850,18341430,-982852660,0
2024-06-20,498466570,5070430,-87464930,-84309310,0,0,344908530,325112260,-1009177850,23011600,-15617300,1001783550,0
2024-06-21,6334903820,-19633000,-4466096710,-69619760,0,-14500,2438672990,-74523670,-5586931270,1446082790,-2840690,4143689170,0
2024-06-24,-189242800,0,-3685559740,21894900,0,40,519620680,51837120,2722250560,565089350,-5890110,-3281449800,0
2024-06-25,-475409760,289324870,14472520,102015140,0,0,140767100,205654120,-333675620,66847630,-9996000,276823990,0
2024-06-26,-298044410,-66537130,-7358800,41354480,0,0,139259290,502822950,127611800,-438018840,-1089340,311496380,0
2024-06-27,-165342790,-575789920,97033730,-97350740,0,14010,-73801490,707441770,484497210,-373628280,-3073500,-107795430,0
2024-06-28,-305527510,-15494000,-26897940,775500,0,0,393641710,14019760,361108550,-426710370,5084300,60517520,0
2024-07-01,12638940,-55377740,36519780,81868440,0,0,45616730,299501090,-473477350,52011440,698670,420767240,0
2024-07-02,-56909650,-128069980,-81803560,-172758500,0,80,0,568325430,473732910,-597321200,-5195530,128783820,0
2024-07-03,-901480510,-144812580,-1060974280,-716231060,0,700,-2875322600,760477650,7441804080,-2393042670,-110418730,-4938342680,0
2024-07-04,-19807800,-448848530,-687266110,-288838560,0,-18584100,-4248604300,1079284060,4007875140,437595200,187195000,-4632665340,0
2024-07-05,-11185840,-418943360,-1471662770,-66819570,-42564530,-20149470,-4563525010,2501941830,3474462650,604334700,14111370,-4092908720,0
2024-07-08,146374050,-346912540,-233287200,-1500550,0,-40,-1643514510,1137432910,118379980,799480290,23547610,-941407880,0
2024-07-09,-24823430,-28744340,-195576920,-743970,0,12920,-1291688300,1184619320,1151243720,-798985720,4686720,-356944720,0
2024-07-10,-81513670,-148983710,-487504780,-325530,0,-120,-488017220,1043435460,20910280,148415680,-6416390,-162909570,0
2024-07-11,48216490,-2136320,58415040,-1510110,0,0,-341991610,441997350,-225914670,25059190,-2135360,202990840,0
2024-07-12,217005600,-17077700,268994030,-11162900,0,0,0,-103151770,-945052880,620720740,-30275120,354607260,0
2024-07-15,-102298540,4850640,49212960,-77820,0,0,98011210,327078260,-293761810,-72563680,-10451220,376776710,0
2024-07-16,-318748120,-153603210,-124542370,-42801030,0,10,-188119910,887102860,394412560,-454985720,1284930,59288230,0
2024-07-17,233565680,-193688680,-249912140,-4920240,0,13040,-946973980,-762459240,1337508300,581190420,5676840,-1924375560,0
2024-07-18,-42864450,-1340670,33705560,-764540,0,-50,-69533470,1286191340,-951602160,-289723800,35932240,1205393720,0
2024-07-19,-123889200,-1002940,-396997060,-57618080,0,0,-621543730,-5100361740,4836691080,1398038570,66683100,-6301412750,0
2024-07-22,-338878320,-387792680,-258993460,37931280,0,-60,-137498860,4850000,818247140,288504310,-26369350,-1080382100,0
2024-07-23,-666752240,-564437660,-1998451890,24483540,0,-120,-585190200,641370650,1972075540,1170594930,6307450,-3148977920,0
2024-07-24,-226788680,-169916950,-126493070,27147070,0,12150,-406719610,243140420,621195040,43513610,-5089980,-659618670,0
2024-07-25,-17458140,-119935500,-251798730,-155341410,0,0,0,547483510,-315938970,304695500,8293740,2949730,0
2024-07-26,-75012650,-171529450,-696406500,25228470,0,1017580,107640,1217920830,406475310,-705033890,-2767340,301325920,0
2024-07-29,25466720,-2943180,2159110,4232130,0,0,0,0,-324305880,293483500,1907600,28914780,0
2024-07-30,21991960,-23138250,-84884200,18673760,0,0,-929903430,-95371720,1248190480,-156771140,1212540,-1092631880,0
2024-07-31,713645490,106560,-92861090,-144372150,0,1515090,-549021290,-2953578760,1513424110,1510512810,629230,-3024566150,0
2024-08-01,162402460,-11998780,104469020,-92536730,0,-120,-386231900,2384270,-1086316220,1302037400,5790600,-221511780,0
2024-08-02,469423410,0,103315350,34873800,0,0,-151632710,12296950,1882280540,-2352337200,1779860,468276800,0
2024-08-05,581097210,-42599400,-329074230,-512930,0,903520,-1341301050,29965220,1976226550,-874980130,275240,-1101521660,0
2024-08-06,104412690,-38110400,56919140,-4218190,0,11010,16126920,263265600,-2943018710,2550505060,-5893120,398406770,0
2024-08-07,-128709150,44663980,-56240590,-3754590,0,-80,886115080,3877170,-117856580,-631424240,3329000,745951820,0
2024-08-08,-175885310,-18785960,30571880,17260940,0,0,-573514180,0,329096550,391123920,132160,-720352630,0
2024-08-09,-218964060,-57225050,-76353230,-1794810,0,-21608280,-333947830,38675000,1427636440,-761565810,5147630,-671218260,0
2024-08-12,332436130,-41022640,-27559090,-35794950,0,30,-1696036250,100338350,1610569730,-249589440,6658130,-1367638420,0
2024-08-13,-437875660,12407250,-6300630,17909850,0,190,-180516700,49081480,1383829700,-834037810,-4497670,-545294220,0
2024-08-14,12120820,-1419490,0,-15109190,0,0,-276645670,-95196960,-1013246210,1368708700,20788000,-376250490,0
2024-08-16,-45698840,-596360,-204245140,23726020,0,0,0,-10870000,1025012930,-787533770,205160,-237684320,0
2024-08-19,-403403560,-33580700,-3226020,18825670,0,0,-334849700,-3847070,711604710,43020230,5456440,-760081380,0
2024-08-20,36262420,-40016210,-12037300,-3407720,0,-850830,-183209780,39352230,-82154650,240904000,5157840,-163907190,0
2024-08-21,10554080,-41598700,-217264960,-10581280,0,0,-331400090,-14063640,121902540,483385270,-933220,-604354590,0
2024-08-22,31015850,-28914990,428000730,-6164910,0,0,307185800,-97354470,-401914000,-228910070,-2943940,633768010,0
2024-08-23,75837310,-65398560,301122510,-4176580,0,-28504090,0,-63643040,-70220670,-177287160,32270280,215237550,0
2024-08-26,260644770,-40002150,-157968310,0,0,-11210,-12710640,1050600,149537430,-200750840,210350,51003060,0
2024-08-27,196884910,-99913650,-58588700,947750,0,-36902900,-91794800,-35464100,41934420,82874920,22150,-124831490,0
2024-08-28,35157410,-20000750,-1989110,19193850,0,0,0,3219000,343418440,-378267740,-731100,35580400,0
2024-08-29,207577260,0,0,-646640,0,0,-160330840,10990000,-10255150,-3635340,-43699290,57589780,0
2024-08-30,107422780,-20588830,150801440,243980,0,0,0,38775000,-186646530,-90007840,0,276654370,0
2024-09-02,-15469460,0,48460740,-7739990,0,0,0,22765950,66796570,-99150790,-15663020,48017240,0
2024-09-03,146399700,85996970,460918820,223350910,0,0,10670250,-74437380,-583480060,-261091920,-8327290,852899270,0
2024-09-04,-36913290,0,0,-23500840,0,0,240080860,-36447500,394660650,-487736140,-50143740,143219230,0
2024-09-05,-287782720,167892710,1200807930,51363180,0,10,482703870,-84690220,-1514806130,-14448720,-1039910,1530294760,0
2024-09-06,180979260,161460,619621150,-2430830,0,0,289682920,101156300,116606010,-1304096320,-1679950,1189170260,0
2024-09-09,99015530,-32441120,-143826120,204323350,0,0,-34374120,-13774500,-110888090,29447040,2518030,78923020,0
2024-09-10,36247470,0,34039340,59455630,0,0,0,57070710,162158100,-351390950,2419700,186813150,0
2024-09-11,225859740,0,0,0,0,0,-112459110,21029580,-35764690,-95419290,-3246230,134430210,0
2024-09-12,380129760,-39821090,-32531220,-293680,0,0,-462783040,-291110870,265316330,176612460,4481350,-446410140,0
2024-09-13,121793510,2122190,6279140,195367770,0,-11470,425772100,-189150560,-718478230,159362960,-3057410,562172680,0
2024-09-19,-446875280,0,-55903440,0,0,0,-1178133880,-475588550,3704286310,-1552849190,5064030,-2156501150,0
2024-09-20,-759350570,-171973940,-224329330,18778180,0,0,-489158180,-21674390,2461008920,-809528620,-3772070,-1647708230,0
2024-09-23,-36771500,-209100,0,0,0,0,55121750,-384347550,316757360,50234590,-785550,-366206400,0
2024-09-24,61489220,864220,-59847560,2094110,0,0,11668720,-215767800,96517300,103267760,-285970,-199499090,0
2024-09-25,1140260870,0,-548416620,-462699590,0,0,-394527190,-1572277580,-148709670,1984329830,2039950,-1837660110,0
2024-09-26,228942390,175716980,-366968080,88459910,0,0,-918081850,1465980,406107670,384390590,-33590,-790464670,0
2024-09-27,719340660,688896100,909850780,1528145800,0,48237280,141207080,-1763633390,-6920378930,4692464410,-44129790,2272044310,0
2024-09-30,457156990,41271480,1384656580,1667763260,0,15900650,145820420,-1215331920,-387537480,-2157500260,47800280,2497237460,0
2024-10-02,-144023630,15515580,504898790,-3603650,0,0,-183527540,-174181320,437038390,-430791380,-21325240,15078230,0
2024-10-04,168285460,-20872180,-359805710,-100317960,0,-32773330,0,581839780,890854880,-1139145170,11934230,236356060,0
2024-10-07,6105970,-158470,-79080,11193250,0,0,13626780,38315950,172589450,-317963470,76369620,69004400,0
2024-10-08,-99504150,-4602420,-103513310,0,0,0,42396030,19946060,2591419260,-2433256990,-12884480,-145277790,0
2024-10-10,-485327460,-632890,-427803490,-2070161400,0,0,-60921910,52089460,3383487020,-431009010,40279680,-2992757690,0
2024-10-11,-482383120,20626350,5335550,10700180,0,0,161865570,37923730,12765820,231888100,1277820,-245931740,0
2024-10-14,10354640,-33952700,-248657170,-213460140,0,10710,-949520,17004330,867902220,-392382880,-5869490,-469649850,0
2024-10-15,74205230,-18006060,-592421080,-776109800,0,110,-464198130,316102890,2233782820,-773409350,53370,-1460426840,0
2024-10-16,-206362780,-220038200,-193378840,-709713800,0,10460,-646141930,360805930,1037318340,579244100,-1743280,-1614819160,0
2024-10-17,79699440,5031040,-254855780,0,0,0,-115178000,564244750,103611360,-374297910,-8254900,278941450,0
2024-10-18,65518230,-533268630,-49839720,-51097610,0,0,0,489130390,531135160,-452072170,494350,-79557340,0
2024-10-21,-14460780,0,-524661840,-6192930,0,0,10558530,220982310,220041800,87709080,6023830,-313774710,0
2024-10-22,-51790230,0,-545194530,0,0,0,0,-28563760,1192764650,-569133040,1916910,-625548520,0
2024-10-23,-9904810,-9545870,0,-69643310,-41715050,-70,-692264690,-964580,366570420,416569120,40898840,-824038380,0
2024-10-24,-9115020,-309980,15510600,0,0,0,0,504700,52516760,-59117150,10090,6590300,0
2024-10-25,-7352250,-434140,-143304110,0,0,0,60590,1414190,414961570,-266738100,1392250,-149615720,0
2024-10-28,-31418550,-904150,0,-10100,0,0,16674640,-2379900,-371643780,389538580,143260,-18038060,0
2024-10-29,-3735340,0,143862340,0,0,0,5630500,1949560,-135464580,-12656360,413880,147707060,0
2024-10-30,-1592530,0,27768420,-13070320,0,0,-7782020,3963600,-176567190,151559760,15720280,9287150,0
2024-10-31,-8312700,157640,0,610160,0,0,-150144160,-4562820,-490353640,653111360,-505840,-162251880,0
2024-11-01,77702870,0,0,-277040840,0,0,0,0,22033120,180144930,-2840080,-199337970,0
2024-11-04,-25032690,0,-7396320,-104135950,0,0,148872070,50564500,3686460,-68676050,2117980,62871610,0
2024-11-05,87555460,0,14752410,-57641910,0,0,0,1984550,25060710,-49048950,-22662270,46650510,0
2024-11-06,-40618610,-480820,3253140,-26825490,0,0,-6387490,-45205230,511855740,-395715260,124020,-116264500,0
2024-11-07,22919310,0,-879950,-72162280,0,0,-19046300,119021000,314423400,-364376950,101770,49851780,0
2024-11-08,27496140,-10112010,-25441270,-7320650,0,0,46535460,-75094500,133404640,-79550160,-9917650,-43936830,0
2024-11-11,2800550,-69290,110534880,1395320,0,-24053570,0,4662100,952398160,-1052546740,4878590,95269990,0
2024-11-12,14957520,32929640,18968500,-2204180,0,-9510,-86020370,70795920,-152993830,101134050,2442260,49417520,0
2024-11-13,36000870,110580,-21568500,-6238940,0,-9370,-1008700,53427020,-116748140,87281400,-31246220,60712960,0
2024-11-14,119630,1327290,11563870,-17633070,0,9130,9604260,4357200,272368200,-281621760,-94750,9348310,0
2024-11-15,-10195820,8759790,18047060,3443360,0,0,0,-59361630,-654315000,674886470,18735770,-39307240,0
2024-11-18,22258210,0,93838610,-16086540,0,0,-28616510,135932010,-102663070,-103017530,-1645180,207325780,0
2024-11-19,19472850,4681790,2831230,-21929570,0,0,-1870570,9580,-18915870,19862060,-4141500,3195310,0
2024-11-20,-6383480,0,-12532440,-24273540,0,0,0,221956580,-496581360,304414250,13399990,178767120,0
2024-11-21,-8699220,0,-3429320,-1445750,0,-20,9605510,112346850,-205308600,96882250,48300,108378050,0
2024-11-22,-3071570,-1571230,10030960,407460,0,0,-19428710,221591160,-129104720,-79261120,407770,207958070,0
2024-11-25,-9535760,17612520,-28421490,-7798520,0,0,7098980,419564490,-676829580,275152420,3156940,398520220,0
2024-11-26,-2355970,2409220,-73783780,-7160620,0,0,10826460,142768820,-456424850,389038680,-5317960,72704130,0
2024-11-27,-22504700,0,0,-7152460,0,0,9294440,559997550,-225368490,-314146730,-119610,539634830,0
2024-11-28,-88661420,-118961870,-452250,-7026460,0,0,207538750,206684000,-399253740,234232080,-34099090,199120750,0
2024-11-29,-14075740,0,-46281130,0,0,10030,302949080,591158050,-1000036410,167022820,-746700,833760290,0
2024-12-02,-17600910,304200,292335330,0,0,0,342764970,107205190,-594163790,-134785760,3940770,725008780,0
2024-12-03,-5777070,-23721430,186328100,2933530,0,-10570,241755170,126688930,-828716100,301086490,-567050,528196660,0
2024-12-04,-166753190,-60390,-331875330,735870,0,0,227356130,366832950,210865220,-313144100,6042840,96236040,0
2024-12-05,89877750,0,0,-21487280,0,0,225153580,222333270,-339799700,-176583100,505480,515877320,0
2024-12-06,229570,4836070,-89243400,-370450,0,0,145398500,479900770,-647978700,105595150,1632490,540751060,0
2024-12-09,67350890,0,8910650,562860,0,0,135207690,302881100,-418734040,-95838480,-340670,514913190,0
2024-12-10,40374430,-24365040,-107840,-6815090,0,0,205018060,148525710,-579727930,209020520,8077180,362630230,0
2024-12-11,189310,-25191730,-17949850,-10219900,0,0,140580880,247030330,-148406860,-85260140,-100772040,334439040,0
2024-12-12,-1518840,-44459480,-34249230,-7287300,0,0,140947590,288127680,-69818340,-271811590,69510,341560420,0
2024-12-13,-7409390,-17008780,-42658570,-15375970,0,0,-214503680,173037930,-564980,115940680,8542760,-123918460,0
2024-12-16,-7510690,-3069220,58945640,-13758500,0,0,126581400,298091950,-557337170,97762820,293770,459280580,0
2024-12-17,-17951830,-45786530,1979850,-5472630,0,0,116337930,-2851110,215341300,-261697280,100300,46255680,0
2024-12-18,6234910,-73895990,-35069260,-2339420,0,0,76033940,-399975660,544654140,-116660640,1017980,-429011480,0
2024-12-19,66121730,-46235480,-114058510,-5909330,0,0,121178300,98600,122705220,-150939910,7039380,21195310,0
2024-12-20,110749260,-45223550,-36726840,1236780,0,0,110441370,-191758630,-71629450,122185720,725340,-51281610,0
2024-12-23,41407850,-77298670,-32260270,-6971830,0,0,148319890,-285222820,-22251070,234228110,48810,-212025850,0
2024-12-24,82464410,0,13039720,-6571980,0,0,150404120,-234613300,-77524910,72593480,208460,4722970,0
2024-12-26,66807800,68814400,973000,-6805070,0,0,35364630,0,-292779490,127632160,-7430,165154760,0
2024-12-27,88597110,-2376910,233750,575400,0,0,1146710,-28710,276228940,-367034700,2658410,88147350,0
2024-12-30,93620820,1268210,-2060530,-6949570,0,0,133531190,-67960710,-350208420,196807670,1951340,151449410,0
2025-01-02,55331340,551460,261090,138330,0,0,96323940,-50121240,-11771420,-90703840,-9660,102484920,0
2025-01-03,49458660,0,6781600,-7021580,0,0,173381440,-225107110,-337520370,323652200,16375160,-2506990,0
2025-01-06,51335480,1390920,23048120,-490590,0,0,164980280,-709021780,-21613590,489766420,604740,-468757570,0
2025-01-07,67540760,-1881290,-117017940,-2830610,0,0,305305090,-292315150,277917030,-229631190,-7086700,-41199140,0
2025-01-08,105309990,0,16835450,2228180,0,0,148743580,-310881110,21565330,16188630,9950,-37763910,0
2025-01-09,94172520,0,-113269140,-6733120,0,0,105677930,-518110030,346107650,82867830,9286360,-438261840,0
2025-01-10,4541870,-8476930,0,-6438820,0,0,205342120,-161926380,-220645120,179575780,8027480,33041860,0
2025-01-13,-17968670,-604680,0,0,0,0,165295600,-278931060,274779740,-144112700,1541770,-132208810,0
2025-01-14,-11745820,-5324850,-70140,-1337320,0,0,184454950,-304368200,-79402950,223120860,-5326530,-138391380,0
2025-01-15,-10578920,51050,-2046590,43339930,0,0,155648580,-764572210,-320807900,902225280,-3259220,-578158160,0
2025-01-16,-4939610,0,-518737790,-203260,0,-10050,290959050,-376921360,591124870,29183450,-10455300,-609853020,0
2025-01-17,-6874660,12928750,216678880,527008480,0,-18512100,331418510,-797998030,-829646600,593855840,-28859070,264649830,0
2025-01-20,-7883560,-3262270,0,52680090,0,0,358753940,-357166560,236744820,-278364140,-1502320,43121640,0
2025-01-21,-15156050,0,-551650,594130,0,0,207326720,-405820020,248124750,-30464850,-4053030,-213606870,0
2025-01-22,-16976790,-85482340,0,0,0,0,132192220,-425782170,284402030,111606730,40320,-396049080,0
2025-01-23,-24265480,1246510,-1324410,-1443930,0,0,153052030,1198800,74718030,-203331000,149450,128463520,0
2025-01-24,-23985980,-4146450,0,0,0,0,149369900,-240172770,-35251510,154126650,60160,-118935300,0
2025-01-31,-15623340,-2258060,208110,-98920580,0,0,93337690,0,290694910,-259711380,-7727350,-23256180,0
2025-02-03,16193420,-892280,0,1389030,0,0,170056250,-1737450,-16650740,-168938430,580200,185008970,0
2025-02-04,-5873530,-289090,-10751720,1636270,0,0,206752130,-3000,-559689470,403226610,-35008200,191471060,0
2025-02-05,-14041290,-298340,-3365990,-1800420,0,0,123230680,-594809790,281906260,211590090,-2411200,-491085150,0
2025-02-06,-16496560,-356760,5406400,2867640,0,0,10067580,-498520,223925870,-221671860,-3243790,989780,0
2025-02-07,-12751880,-26384110,-26729990,0,0,0,149741530,135518160,-169122850,-50975080,704220,219393710,0
2025-02-10,-139250,-698500,261600,2172020,0,0,210189280,25781600,-536156020,297591770,997500,237566750,0
2025-02-11,4210180,20667370,-33304410,2548670,0,-250750,77446200,-412782350,221079160,115935170,4450760,-341465090,0
2025-02-12,1307510,1930100,21862430,0,0,0,361530730,-21070,-982728790,583238060,12881030,386609700,0
2025-02-13,-12301230,-10994890,-12959970,-1280000,0,0,263464910,16319140,8343090,-247756830,-2834220,242247960,0
2025-02-14,2264150,-3838580,-185740,-1304010,0,0,59387430,40170800,-116267290,19216130,557110,96494050,0
2025-02-17,-4421930,-167560,-12725320,9708100,0,0,266143200,44426180,-731036720,425958650,2115400,302962670,0
2025-02-18,12229510,-21679300,938700,1587050,0,0,313781640,56206240,65028310,-429711410,1619260,363063840,0
2025-02-19,-1166840,-239050,33576100,0,0,0,264667990,44575810,-413275870,75644590,-3782730,341414010,0
2025-02-20,103603460,22869370,2720480,439390880,0,10800,442334350,-198934720,-1707419380,905095500,-9670740,811994620,0
2025-02-21,99817730,-2546190,-151700,2922470,0,0,288618270,-230212030,554826380,-709970620,-3304310,158448550,0
2025-02-24,26478900,-225330,-375070,128880,0,30,279419790,-3204130,-75088980,-226451500,-682590,302223070,0
2025-02-25,-1645310,533280550,2042292050,241131480,0,-290,390077720,-13284060,-3948940870,770727620,-13638890,3191852140,0
2025-02-26,11385040,29677060,70565710,3736390,0,0,336156170,64068020,511113580,-1025568630,-1133340,515588390,0
2025-02-27,173915650,-447470,710320,62130790,0,0,309035750,46699450,-101680730,-513173860,22810100,592044490,0
2025-02-28,26714660,10283760,-8646530,-97855150,0,0,393699790,-306510790,508047950,-531141580,5407890,17685740,0
2025-03-04,2450360,-14487930,-305674215,-143558610,0,10750,375069470,10988270,3046120,84954265,-12798480,-75201905,0
2025-03-05,19133380,-438651660,-191069700,158580,0,20,290197145,2112700,194855865,129507885,-6244215,-318119535,0
2025-03-06,-2522270,3243430,0,8868675,0,0,299437815,-171898440,-423584475,283171725,3283540,137129210,0
2025-03-07,242090425,0,491694495,-11010,0,11080,944797125,-168049530,-1236938385,-273072570,-521630,1510532585,0
2025-03-10,-1386510,66010,88095790,0,0,0,261905545,35440090,-162321625,-222028180,228880,384120925,0
2025-03-11,-18586930,449420,205180510,644870,0,0,274975870,13330,-199687325,-264295745,1306000,462677070,0
2025-03-12,92535255,-5997460,180776335,297620,0,0,235329515,66807290,-201167065,-373614960,5033470,569748555,0
2025-03-13,-219584840,-194835815,-362647245,0,0,285960200,132870980,105139410,1771883690,-1510527760,-8258620,-253097310,0
2025-03-14,-123168120,0,-769830760,630700,0,0,135874850,476117680,278368980,15938350,-13931680,-280375650,0
2025-03-17,11229275,-64637490,101469070,15810000,0,0,284949490,88140230,-764406285,324748380,2697330,436960575,0
2025-03-18,4458200,0,-79950620,-475200,0,0,205977910,136958350,-418978720,148872140,3137940,266968640,0
2025-03-19,-2017580,-234500,10620,0,0,0,46803190,71140,-200798955,151422430,4743655,44632870,0
2025-03-20,1538620,0,52640,623040,0,0,162398030,192899560,-120960250,-232663600,-3888040,357511890,0
2025-03-21,1213660,-76830,534927220,-165411340,0,0,464259440,-147550310,-2156150975,1481185565,-12396430,687361840,0
2025-03-24,33615790,0,-42900,0,0,0,424187925,-992090790,1524890290,-998719075,8158760,-534329975,0
2025-03-25,32625390,0,0,172160,0,0,492606440,100037970,568415185,-1196115695,2258550,625441960,0
2025-03-26,-9815165,-1312290,-64730,-43360,0,0,298718850,192301990,-706202685,219135080,7282310,479785295,0
2025-03-27,1465340,3838860,2057370,-42445725,0,0,315106605,154507870,49478135,-486212675,2204220,434530320,0
2025-03-28,-31632260,-761445,-153320,0,0,0,263518850,37036890,-10119055,-233854360,-24035300,268008715,0
2025-03-31,28143540,-1083360,183989570,1416770,0,0,802595030,182495655,-665931340,-530674375,-951490,1197557205,0
2025-04-01,-48157980,1484400,-114891910,-42096100,0,10,710307975,222647310,-745223465,20220640,-4290880,729293705,0
2025-04-02,-1469960,-162605,-205520,0,0,0,276912690,178281190,637201365,-1088103470,-2453690,453355795,0
2025-04-03,43575510,-55550,343018930,18649050,0,0,610355325,33885030,-777399235,-275332180,3303120,1049428295,0
2025-04-04,354643910,141327605,179740835,959338365,0,0,670711950,-839534040,-3998410205,2564128780,-31947200,1466228625,0
2025-04-07,172217850,22450,-33014020,478174070,0,11070,488210290,157194370,47233495,-1331514755,21465180,1262816080,0
2025-04-08,75686355,74215235,702930800,591385365,0,-50,678401740,20708050,-1807540735,-348594530,12807770,2143327495,0
2025-04-09,4644500,1107360,361653070,-25022240,0,11390,274083625,0,239426270,-856007485,103510,616477705,0
2025-04-10,-82584730,-15374510,-257695340,373558995,0,11540,-3319485,-54939230,-344657575,381006335,3994000,-40342760,0
2025-04-11,-98012670,-264480,2039370,20348740,0,11520,338463610,94657500,-811067770,450308460,3515720,357243590,0
2025-04-14,29624230,-6299860,57068460,455197750,0,130,984715765,187945310,-1214627250,-481592285,-12032250,1708251785,0
2025-04-15,-55021690,14642705,966762235,654208180,0,12010,915201105,215748890,-2778624375,68676450,-1605510,2711553435,0
2025-04-16,-48915910,0,552407840,430963240,0,0,761605885,337429000,-1346042335,-677578110,-9869610,2033490055,0
2025-04-17,355829260,291091640,64760105,-83574590,0,120,1319819805,186629700,-1216034480,-917173680,-1347880,2134556040,0
2025-04-18,-226111090,-61040,449007460,429768250,125095540,12210,122280710,-104976580,-468579435,-337314905,10878880,795015460,0
2025-04-21,9045150,38388760,272130205,181865815,0,85761465,66080250,427388835,-591603680,-478566490,-10490310,1080660480,0
